72967,0,0.8,35.3,355.5,635.8,9,97.2,29,2,37,0.08,2.7,105
73067,0.1,1,31.9,354.6,536.3,7.1,97.2,45,7,33.1,0.073,5.2,297
73167,0.1,0.7,33.2,509.8,575.6,9.1,97.3,37,6,35.3,0.076,5.6,265
80167,0,0.9,33.2,364.5,626.2,8.4,97.4,36,4,35,0.158,4.1,313
80267,0,0.7,35.4,286.4,671.1,8.6,97,28,2,37.2,0.222,3,315
80367,0.03,0.8,29.8,459,324.9,5.8,97.2,52,9,29.3,0.193,4.6,280
80467,0,0.3,32.7,331.5,661.7,7.9,97.3,37,2,34.6,0.164,4.1,310
80567,0,0.8,30.6,429.1,562.8,7.1,97.3,50,6,30.9,0.095,5.3,123
80667,0,0.5,31.6,430.7,520.5,7.3,97.2,43,5,32.9,0.179,4.4,127
80767,0,0.6,32.7,325,645.1,8,97.3,35,1,34.3,0.171,2.8,40
80867,0,0.8,33.8,286.3,531.9,7.6,97.2,26,5,34.9,0.267,3.1,233
80967,0,0.8,33,332.8,523,7.7,97.3,30,6,34.2,0.112,2.9,140
81067,0,0.5,33.5,430.2,561,9,97.4,30,6,35,0.095,4.1,123
81167,0,0.6,31,404.5,625.8,7.9,97.5,40,2,32.8,0.19,3.5,120
81267,0,0.7,34,414.4,672.3,9.1,97.4,32,0,35.7,0.055,3.6,123
81367,0,0.8,35,335.9,680.9,8.9,97.2,29,0,36.9,0.075,3.6,115
81467,0,0.8,32.5,640,590.2,10.2,97.2,36,4,34.2,0.109,6.4,120
81567,0,0.9,32.1,440.1,628.2,9.5,97.1,30,1,34.5,0.228,5.6,293
81667,0,0.8,31.6,520.8,621.8,9.5,97.4,35,3,34.1,0.138,7.3,297
81767,0,0.9,30.6,394.3,666.4,8.1,97.6,41,0,32,0.075,4.6,288
81867,0,0.6,32.3,417.7,624.7,8.9,97.5,35,2,34.7,0.107,5.2,253
81967,0,0.8,32.1,396,656.2,9.1,97.3,31,2,33.9,0.057,3.4,100
82067,0,0.8,33.1,370.7,625.8,9,97,28,3,34.7,0.072,3.4,103
82167,0,0.8,33.2,347.9,616.6,8.9,96.8,24,1,35.6,0.272,3.6,222
82267,0,0.8,33,359.7,626.6,8.7,97,28,1,34.7,0.081,4.6,243
82367,0,0.8,32.5,465.2,592.5,9.3,97.2,29,3,34.8,0.112,5.1,283
82467,0,0.8,32.2,341.3,588,8,97.3,28,3,35,0.059,3.4,270
82567,0,0.7,33.2,289.1,648.4,8.1,97.2,26,0,36.1,0.088,3,298
82667,0,0.9,35.5,265.4,650.8,8.3,97,19,0,38,0.075,3.3,133
82767,0,0.9,35.9,470.6,622.4,10.6,97.1,19,0,38,0.168,5.1,120
82867,0,0.9,35.4,398.3,600.2,9.5,97.1,20,1,37.9,0.238,4,118
82967,0,0.9,35.3,374.6,629.2,9.4,97.2,19,0,37.9,0.126,4,100
83067,0.03,1,32.5,306.6,396.1,6.5,97.1,24,6,34.3,0.201,2.9,333
83167,0,0.4,32.7,527.3,559.1,9.7,97.2,26,4,34.6,0.102,6.1,120
90167,0,0.9,29,703.8,298,7.6,97.5,41,9,29.4,0.148,7.6,110
90267,0.2,0.6,25.7,453.9,269.2,4.4,97.5,58,10,26.5,0.218,4.7,115
90367,0.05,0.8,26.1,440.7,451.4,5.3,97.3,56,6,27.7,0.127,5.4,107
90467,0,0.4,29.2,305.5,575,6.4,97.1,47,1,31.1,0.099,2.9,277
90567,0.03,0.7,29.1,437,454.2,6.5,97.4,46,6,30.3,0.199,3.9,282
90667,0,0.5,29.3,425.3,452.2,6.9,97.5,40,7,31.8,0.186,4.1,137
90767,0,0.6,29.8,317.9,592.3,7.1,97.4,39,1,32.3,0.06,3.9,260
90867,0,0.6,31,382,596.9,7.8,97.3,37,0,33.1,0.062,4.8,248
90967,0,0.6,31.8,378.3,536.3,7.7,97.2,31,4,34.3,0.089,5,270
91067,0,0.6,32,350.6,568.4,7.7,97.2,31,1,34,0.056,3.8,220
91167,0,0.7,31.1,405.3,565.1,8,97.4,32,1,33.6,0.092,3.8,110
91267,0,0.6,31.4,395,595.4,8.2,97.2,33,0,33.7,0.063,5.7,248
91367,0,0.7,30.8,390.4,576.4,8.1,96.9,30,0,33.6,0.132,5.7,255
91467,0,0.7,29,429.1,588.9,8.6,97,20,0,32.1,0.097,4.6,107
91567,0,0.7,26.8,379.4,579.4,7.8,97.1,17,0,30.7,0.142,4.1,117
91667,0,0.6,27.8,313.4,538.3,7.1,97.1,16,1,31.2,0.227,3.8,125
91767,0,0.6,29.3,388.2,572.2,8.1,97.2,21,0,32.6,0.1,5,105
91867,0,0.6,28.4,380.6,485,7.1,96.8,25,5,31.4,0.058,4.5,103
91967,0,0.7,27.9,395.8,406.6,6.8,96.8,23,8,30.5,0.098,3.9,123
92067,0,0.5,29.2,267.9,558.4,6.6,96.9,24,1,31.9,0.068,2.9,98
92167,0,0.6,31.1,317.3,541.3,7.3,97.2,30,1,33.7,0.061,3.2,277
92267,0.05,0.6,32.2,505.5,538.6,9,97,26,1,35.1,0.086,7.6,117
92367,0,0.8,31.9,491.6,532.3,8.8,96.7,26,1,35,0.08,6.3,117
92467,0,0.8,29.8,508.8,456.1,7.8,96.7,32,5,33,0.057,8.3,127
92567,0,0.7,28.1,378.9,545,7,96.6,31,0,30.8,0.075,5,130
92667,0,0.7,27.9,299.6,456,5.8,96.8,35,3,30.3,0.103,4,133
92767,0,0.6,28.9,558.9,502.2,8.4,97.2,30,1,32,0.12,6.9,120
92867,0,0.8,28.4,443.8,522.1,7.8,97.1,25,0,31.2,0.093,5.4,130
92967,0,0.6,28.5,362,532.2,7.2,97.1,24,0,31.4,0.081,4.2,118
93067,0,0.6,29.4,300.7,507.4,6.6,97.1,25,1,31.8,0.089,2.4,135
100167,0,0.6,29.4,372.1,499.8,6.8,97.1,33,2,31.8,0.048,3.2,117
100267,0.03,0.6,28.6,475,483.4,6.8,97.2,39,1,30.9,0.176,3.7,120
100367,1.68,0.6,23.2,549.7,332.6,3,97.4,76,6,23.8,0.065,5.1,127
100467,0,0.2,25.3,273.3,505.4,4.9,97.5,48,0,27.8,0.065,3.4,120
100567,0,0.4,26.4,302.6,495.7,5.4,97.2,45,0,28.9,0.094,3.6,120
100667,0,0.5,25.1,467.4,514.8,7.2,97.3,25,0,27.6,0.049,6.1,250
100767,0,0.6,23.5,254.8,488.1,5.6,97.7,17,1,27.3,0.057,1.5,27
100867,0,0.5,23.1,252.4,474.3,5.1,97.6,21,1,27.2,0.148,2.4,130
100967,0,0.5,22.7,332,466.3,5.7,97.1,22,1,26.9,0.137,3.9,115
101067,0,0.5,23.1,301.9,490.8,5.5,97.1,22,0,26.9,0.074,3.2,120
101167,0,0.4,24.8,241.1,488,5.2,97.4,24,0,28.5,0.061,1.8,105
101267,0,0.5,25.3,358.9,472,6.1,97.3,25,0,28.9,0.074,4.7,115
101367,0,0.5,24.5,342.2,467.2,5.8,97.2,29,0,28,0.107,4,117
101467,0,0.5,25.4,372.7,480.8,6.5,97,25,0,28.9,0.042,4.9,300
101567,0,0.5,24,326.6,482.9,6.2,97.7,14,0,27.3,0.064,3.5,268
101667,0,0.6,23.4,401.1,477.6,6.5,98.2,15,0,26.8,0.049,6.2,60
101767,0,0.5,22.6,252.2,473.7,5.2,98,16,0,26.6,0.055,2,290
101867,0,0.5,24.7,416.7,460.4,7.2,97.9,14,0,29.4,0.076,4.8,117
101967,0,0.6,23.1,239.7,431.7,5.1,97.6,17,0,27.4,0.178,2.3,110
102067,0,0.5,22.7,292.2,457.9,5.4,97.6,18,0,26.7,0.055,3.6,140
102167,0,0.5,22.6,289.5,441.3,5.2,97.5,20,1,26.3,0.048,3.2,110
102267,0,0.5,23,261.5,409.5,4.7,97.3,23,3,26.1,0.086,3,123
102367,0,0.4,21.5,309.5,397.9,4.7,97.4,29,0,25.2,0.202,3,110
102467,0,0.4,21.3,350.6,414.8,5.1,97.9,29,0,25,0.129,3.6,127
102567,0,0.4,21.5,294.2,417.5,4.7,97.8,26,1,25.5,0.065,4,120
102667,0,0.4,21,295.1,351.7,4.4,97.3,27,2,24.6,0.213,2.6,117
102767,0,0.3,21,275.6,423.8,4.7,97.5,26,0,25.1,0.053,3.7,93
102867,0,0.4,20.8,293.7,406.7,4.6,97.2,26,0,24.5,0.087,3.4,120
102967,0,0.4,20.1,542.5,432.8,6.9,97.2,13,0,22.7,0.046,6.2,40
103067,0,0.5,16.1,314.2,430.8,4.8,98.1,13,0,19.4,0.075,4.2,77
103167,0,0.4,16.5,262.3,414.1,4.3,97.8,21,0,20.3,0.056,2.4,100
110167,0,0.4,17.4,350.4,393.5,4.5,97.3,26,0,21,0.111,3.5,115
110267,0,0.3,18.1,327.3,405.2,4.5,97.2,29,0,21.6,0.051,3.8,120
110367,0,0.3,18.6,264,400.7,4.2,97.6,22,0,22.5,0.061,2.4,150
110467,0,0.3,18.3,322.7,377.7,4.5,97.6,22,2,21.5,0.098,3.5,98
110567,0,0.3,20,296.4,264.4,4.1,97.6,25,8,22.1,0.049,3.6,117
110667,0,0.3,21.4,324.2,278.1,4.4,97.6,30,6,23.6,0.038,3.6,130
110767,0,0.3,20,342.8,374.7,4.4,97.8,29,0,23.4,0.082,4.4,75
110867,0,0.3,19.2,273.3,374.4,4,97.9,29,0,23,0.073,3.7,143
110967,0,0.3,18.5,238.4,346.9,3.4,97.6,27,3,22.5,0.04,3.4,110
111067,0,0.3,17.1,285.5,375.2,3.9,97.6,26,0,20.7,0.049,4,128
111167,0,0.2,18.7,167.8,359.8,3,97.8,24,0,23.4,0.047,2,75
111267,0,0.3,21.4,352,318.7,5.1,98,16,3,27.4,0.133,5,113
111367,0,0.3,21,195.4,359.2,3.7,97.9,17,0,27.2,0.064,2.2,27
111467,0,0.3,19.2,229.9,354.7,3.7,97.7,20,1,24.5,0.063,2.3,80
111567,0,0.3,18.5,270.2,357.4,3.9,97.6,21,0,23.6,0.063,2.4,260
111667,0,0.3,17.1,228.3,248.4,2.9,97.6,23,7,20.7,0.051,2,300
111767,0,0.1,18.3,328.9,324.5,4.1,97.9,21,0,23,0.148,3.3,100
111867,0,0.3,18.6,222.3,350.6,3.4,97.5,26,0,23.7,0.042,3,130
111967,0,0.2,18.3,368.1,325.1,3.8,97.4,35,1,21.5,0.093,4.3,123
112067,0,0.3,16.8,339.7,336.3,3.4,97.8,38,0,20.1,0.065,3.7,115
112167,0.28,0.2,16.5,309.5,184.1,2.5,97.3,40,9,19.4,0.165,3.5,80
112267,0.3,0.1,15.9,335.1,256.5,1.8,97.4,73,5,17.5,0.111,4.2,140
112367,0,0.1,14.6,225.3,195.2,1.4,97.3,71,8,16.7,0.101,3.2,220
112467,0,0.1,14,188.2,303.9,1.9,97.7,62,1,16.9,0.06,0.3,0
112567,0,0.1,14.2,199.8,321.7,2,97.7,53,1,17.5,0.058,1.7,53
112667,0.81,0.1,16.6,269.4,225.3,2.1,97.5,53,7,19.6,0.045,2.5,80
112767,0.51,0.1,16.3,272.5,186.3,1.5,97.8,71,8,17.6,0.14,2,233
112867,1.3,0.1,14,367.3,257.6,1.5,97.5,80,6,15.3,0.045,3.9,120
112967,0.03,0.1,10.1,355.8,297.9,1.9,97.9,59,0,11.4,0.133,2.6,53
113067,0,0.1,9.3,200.8,292,1.4,97.6,61,3,12.3,0.052,4.1,120
120167,0,0.1,9.3,342.1,279.7,1.8,97.9,55,4,12.2,0.061,4.5,253
120267,0,0.1,10.7,138.5,299.7,1.8,98.1,38,0,14.6,0.114,2,320
120367,0,0.1,11.6,194,209.1,1.7,97.5,35,6,15.4,0.105,1.8,113
120467,0,0.1,13.3,276.2,249.9,2.1,97.6,56,6,16.2,0.148,2.4,133
120567,0,0.1,12.9,100.5,291.9,1.6,97.9,58,0,15.7,0.104,2.4,275
120667,0,0.1,11,109.2,305.8,1.6,98,57,0,14.2,0.045,1.1,35
120767,0,0.1,10.5,254.5,208,1.3,97.5,56,6,13.2,0.091,2.7,120
120867,0,0.1,10.4,354.6,272,2.3,97.3,58,2,12.6,0.05,4.4,240
120967,0,0.2,9.5,462.3,310.4,3.6,98.1,19,0,12.1,0.057,6,15
121067,0,0.1,6.7,208.7,271.5,1.9,97.9,33,2,9.3,0.088,1.5,227
121167,0,0.1,7.1,287.2,292,1.9,97.4,36,0,10.7,0.102,3.1,120
121267,0,0.1,7.9,357.2,195.2,2.1,96.7,46,6,10.8,0.052,4.4,290
121367,0.97,0.1,5.1,418,130.1,0.9,96.6,84,10,5.2,0.108,3.8,260
121467,3.63,0,4.7,339.6,129.3,0.4,96.7,92,10,5.2,0.086,2.9,275
121567,2.18,0.14,7,554.1,128.1,0.9,96.7,81,10,7.7,0.133,6.5,137
121667,0.08,0.07,4.9,264,121.3,0.6,97.1,87,10,4.7,0.133,3.3,230
121767,0.13,0,6.4,555.5,296.9,1.9,96.9,46,1,7.5,0.039,6,293
121867,0.64,0.1,6.2,368.2,117.8,0.5,97.3,92,10,5.8,0.112,4.4,80
121967,2.49,0,11.2,600.2,136.1,1.2,96.7,80,10,12.3,0.061,11.5,222
122067,0,0.18,6.3,350.3,169.5,1.4,97.6,62,7,7.8,0.053,4.5,232
122167,0,0.1,4.6,180.8,272.6,1.5,98.8,57,0,6.5,0.158,1.6,140
122267,0,0.1,7.5,499.5,297.3,3,99.1,38,0,10.3,0.061,6.6,52
122367,0,0.3,12.1,592.3,262.1,3.9,98.8,31,2,15.1,0.121,6,73
122467,0,0.2,9.9,172.4,286.2,1.8,98.5,39,1,13.8,0.065,1.4,285
122567,0,0.1,9.8,188.5,273.5,1.8,98.2,48,0,13.1,0.152,2.5,287
122667,0,0.1,10.3,189.9,295.8,1.7,97.7,49,0,13.6,0.055,1.6,127
122767,0,0.1,10.2,188.2,293.8,1.7,98,55,0,13.4,0.064,1.6,58
122867,0,0.1,9.9,289.4,288.8,1.7,97.7,57,0,12.8,0.083,3,120
122967,0,0.1,10.4,132.9,186.5,1.1,97.7,53,7,12.9,0.087,1.2,40
123067,0,0.1,9.6,242.9,278.1,2,97.5,57,0,11.8,0.136,0.8,30
123167,0,0.1,7.9,226.8,296,2,97.9,31,0,10.8,0.088,1.6,247
10168,0,0.1,5.9,201.1,296,1.5,97.9,45,0,9.2,0.082,0.8,35
10268,0,0.1,7.4,281.6,287.5,1.7,97.7,46,0,11.2,0.119,2.3,102
10368,0.08,0.1,6.8,297.3,170.6,1,98,73,6,8.8,0.111,2.2,240
10468,0,0,7.8,307.2,287.5,2.1,98.4,54,0,11.4,0.12,3.9,250
10568,0,0.1,7,242.6,267.6,1.6,98,54,2,10.3,0.092,3.5,85
10668,0,0.1,7.7,156,276.4,1.7,98.3,51,0,10.8,0.132,0.8,35
10768,0,0.1,10,384.2,224.8,2.6,97.9,41,6,14.2,0.105,5.3,72
10868,0,0.1,10.9,274.8,302.6,2,98,49,1,13.2,0.051,3.3,160
10968,0,0.1,11.1,262.3,274.1,1.9,98,52,5,13.6,0.054,3.6,137
11068,0,0.1,10.8,385.3,143.8,1.6,97.8,58,9,12.7,0.031,4.4,110
11168,0,0.1,10.4,277,287.2,1.7,98.2,66,0,13.3,0.083,2.3,192
11268,0,0.1,13.1,526.9,246.5,4.2,98.6,30,6,15.5,0.034,7.9,68
11368,0,0.2,15.9,636.4,264.1,5.4,98.3,15,4,19,0.068,7.7,77
11468,0,0.2,14.3,240.4,327.5,3.1,97.8,25,1,18.1,0.036,4.4,37
11568,0,0.2,11.4,204.3,248.9,1.9,97.5,36,6,15.2,0.032,2.8,107
11668,0,0.1,10.1,226,250,1.7,97.6,49,4,13.3,0.109,3.2,118
11768,0,0.1,9.7,221.1,322.1,2.3,97.9,49,0,13,0.07,3.4,235
11868,0,0.1,10.8,363.6,321.9,3.3,98.6,23,1,14.9,0.069,5.5,40
11968,0,0.2,11.5,299,339.7,3.1,98.5,23,0,15.2,0.052,5,60
12068,0,0.2,10.7,202.9,297,2.4,98.3,33,1,13.8,0.131,2.3,90
12168,0,0.1,11.3,250.8,342,2.7,97.8,38,0,14.8,0.044,2.2,117
12268,0,0.1,12.7,227.7,346.7,2.7,98,34,0,15.9,0.041,1.9,95
12368,0,0.2,16.5,567.9,326.3,4.9,98.4,27,0,19.6,0.129,6.9,50
12468,0,0.3,13.8,209.9,343.8,2.7,97.8,28,0,18.2,0.111,2.7,53
12568,0,0.2,11.7,273.3,295.9,2.3,97.1,43,3,15.2,0.059,2.6,147
12668,0.3,0.2,11,485.7,147.1,1.4,97,77,10,12.1,0.142,6,120
12768,0,0,14.7,406.8,182.7,1.9,97.2,64,9,16.9,0.051,5.7,140
12868,0.1,0.1,14.6,257.3,297.9,2.2,97.6,61,6,15.7,0.077,2,117
12968,0,0.2,13.3,190.5,361.2,2.3,98,57,0,15.2,0.04,2,100
13068,0,0.2,13.2,200.9,305,2.1,97.9,53,4,16.6,0.039,2.9,113
13168,0,0.2,12.6,277,267.2,2.3,97.9,50,5,15.3,0.062,4.8,247
20168,0,0.2,10.2,160.7,327,2.1,98.5,45,3,13.7,0.078,2.5,265
20268,0,0.2,13.8,170.7,312.7,2.6,98.1,33,4,17.5,0.106,1.9,27
20368,0,0.2,13.1,231.3,378.3,3,97.8,40,0,16.6,0.046,2.4,227
20468,0,0,14.6,348.7,343,3.8,97.9,29,2,18.3,0.077,5.1,67
20568,0,0.5,16,244.6,366.4,3.6,98,27,1,19.7,0.129,4,63
20668,0,0.3,17.5,353.4,271.5,4.1,98.1,25,7,21,0.037,5.2,73
20768,0,0.2,17,278.5,368.5,3.8,97.7,27,2,20.8,0.055,4,105
20868,0,0.3,15.1,180.8,230.7,2.1,97.5,41,7,18.4,0.048,2,120
20968,0.41,0.2,14,272.5,161.4,1.5,97.5,73,10,15,0.042,4.5,110
21068,0.43,0,15,338.2,298.6,1.8,97.2,78,8,15.8,0.041,4.7,110
21168,0.05,0.1,15.4,233.2,277,1.8,97.2,78,7,16.2,0.057,2.3,117
21268,1.5,0,13,260.9,190.1,1.3,97.1,81,9,13.5,0.095,1.4,57
21368,0.48,0.2,11.7,338,183.1,1.1,97.2,84,10,12.8,0.065,2.8,133
21468,0.18,0.1,12,180.6,308.2,1.5,97.8,75,5,13.5,0.046,1,45
21568,0,0.1,13.2,90.2,335.6,2.1,97.9,62,5,15.6,0.157,0.7,13
21668,0,0.1,14.2,184.7,375.2,2.5,97.7,63,5,16.4,0.075,2.1,110
21768,0,0.2,14.7,228.5,388.2,2.5,98,63,4,16.8,0.089,2.7,230
21868,0,0.2,16.7,243.4,420.6,3.1,98,58,0,19,0.042,3.3,260
21968,0,0.3,15.6,238.6,424.1,3,98,54,1,18.8,0.047,1.6,128
22068,0,0.3,15.7,299.5,384.5,2.8,97.5,60,3,18.4,0.065,2.9,113
22168,0,0.2,16.5,230.8,421.2,2.9,97.2,58,1,19.3,0.071,2.3,110
22268,0,0.2,16.9,333.8,450.2,4.3,97.2,40,1,20.3,0.052,4.9,290
22368,0,0.4,15.6,282.4,422.5,3.5,97.6,45,2,19.3,0.038,2.9,133
22468,0,0.3,16.8,266.9,432.2,3.4,97.6,49,0,20.5,0.154,2.7,135
22568,0,0.3,18.2,235.5,456.5,3.5,97.9,49,0,21.7,0.062,2.9,132
22668,0,0.3,19.3,265.5,420,3.9,97.9,38,5,23.4,0.068,2.5,147
22768,0,0.3,18.4,273,386.3,3.4,97.5,49,5,21.3,0.078,2.6,140
22868,0,0.3,17.7,317.6,468,4.7,97.6,28,0,20.4,0.091,3.9,70
22968,0,0.4,18,391,459.6,4.8,97.8,33,2,21.3,0.052,4.9,80
30168,0,0.4,17.3,263.2,299.8,3.3,97.3,36,8,20.6,0.072,3.4,140
30268,0.15,0.3,17,242.6,397.6,2.9,97.4,61,7,18.7,0.052,2.5,240
30368,0,0.2,17.9,242.1,468.9,3.5,97.9,52,2,19.8,0.041,2.8,113
30468,0,0.3,17.9,330.1,499.2,4.6,97.7,38,0,20.4,0.061,3.5,50
30568,0,0.4,16.8,254.5,489.9,4.2,97.1,40,1,19.9,0.05,3.1,97
30668,0,0.4,17.8,505.2,273.8,4.1,97.1,47,7,20,0.085,6.4,225
30768,0,0.3,16.8,258.6,462.9,4.1,97.5,41,4,17.9,0.042,2.1,48
30868,0.66,0.4,13.2,286.6,240.7,1.9,97.4,69,10,14.3,0.036,3,77
30968,1.63,0.1,10.5,332,203.7,1.1,97.2,90,10,11.1,0.078,3.6,113
31068,0.2,0.17,10.5,266.3,289.7,1.7,96.9,78,9,11.9,0.052,3.1,308
31168,0,0.2,12.5,263.8,517.9,3.5,97.8,54,1,14.9,0.062,3.1,240
31268,0,0.3,13.5,325.5,529.1,3.9,98.3,46,0,16.2,0.053,3.2,110
31368,0,0.3,13.9,239.2,418.1,2.9,97.7,55,5,16,0.114,2.8,110
31468,0,0.3,14,305.2,489.8,3.4,97.8,55,3,16.3,0.042,4,240
31568,0,0.2,15.8,275.6,525.7,4,98.1,48,1,18.4,0.109,2.5,213
31668,0,0.4,16.6,243.5,453.3,3.5,97.5,54,7,19,0.192,2.3,127
31768,0,0.2,14.1,361.6,383.1,3.2,97.2,56,7,15.9,0.154,4.6,238
31868,0,0.2,12.5,202.3,508.5,3.6,97.4,42,1,15.2,0.141,2,117
31968,0,0.3,11.2,375.8,491.3,3.8,97.6,47,5,13.6,0.065,4.5,117
32068,0,0.2,11,368.9,467.1,3.6,98,49,3,13.7,0.103,3.9,102
32168,0,0.3,13.5,299.3,540.4,4.4,98.4,39,1,16.5,0.123,3.3,240
32268,0,0.4,14.1,265.4,458.6,3.9,98.3,38,5,17.3,0.067,2.5,110
32368,0,0.3,16.2,296.2,570.2,5.3,97.7,35,0,20.1,0.056,3.2,222
32468,0,0.66,16.2,235.5,571.5,4.8,97.9,33,1,20.1,0.083,2.3,117
32568,0,0.4,16,295.4,439.8,4.1,97.4,37,6,19.3,0.075,3.2,120
32668,0,0.3,17.2,305.8,600,5.2,97.1,33,0,21.6,0.039,1.6,310
32768,0,0.4,18.9,300.9,605.8,5.7,97.6,27,0,23.3,0.046,3.6,110
32868,0,0.5,20.9,225.6,597.1,5.5,97.7,28,0,24.8,0.08,2.8,105
32968,0,0.5,21.7,228.5,563.1,5.5,97.4,30,2,25.6,0.105,3.3,130
33068,0,0.5,21.5,257.5,577.5,5.5,97.2,30,1,25.1,0.055,2.4,117
33168,0,0.5,19.7,425.7,359.8,5.5,97.3,31,9,22,0.044,4.6,130
40168,0,0.4,21.6,475.9,607.8,7.3,97,31,0,24.2,0.088,4.1,150
40268,0,0.7,17.3,761,325.4,5.7,96.9,34,9,18.1,0.11,8.2,252
40368,0,0.4,16.4,349.5,585.5,5.4,97.3,36,1,19.1,0.142,3.8,290
40468,0,0.4,17,305.7,620.8,5.3,97.8,33,0,20.7,0.095,3.1,240
40568,0,0.4,18.5,337.4,604.1,5.7,97.4,27,1,22.4,0.076,4.1,112
40668,0,0.5,19.2,522.4,627.4,6.7,97.2,26,1,21.3,0.049,7.4,250
40768,0,0.5,16.9,273.1,649.8,5.8,97.4,23,0,20.5,0.052,2.7,58
40868,0,0.5,19.1,286.9,636.8,6.4,97.4,18,0,23.4,0.119,3.7,273
40968,0,0.5,22,292.6,639.4,6.7,97.6,13,0,25.5,0.133,4,40
41068,0,0.5,23.9,393.8,615.5,7.4,97.7,23,2,27.7,0.071,4.5,130
41168,0,0.6,21.6,251,511,4.9,97.4,40,5,24.1,0.079,2.7,210
41268,0,0.5,20.2,304.3,470.2,4.8,97.4,44,7,23,0.1,2.7,128
41368,0,0.3,20.6,273,611.5,5.5,97.8,41,1,23.6,0.092,3.3,317
41468,0,0.9,22.4,195.5,659.3,6,97.9,24,0,26.3,0.058,2.6,127
41568,0,0.5,24,421.2,617.5,7.8,97.2,28,2,26.7,0.059,6.8,263
41668,0,0.7,22.4,470.2,657.5,7.9,97.1,24,0,24.8,0.093,6.9,245
41768,0,0.7,18.1,413.8,665.4,6.6,97.1,32,0,19.5,0.06,5.1,240
41868,0,0.5,13.3,458.6,500,4.5,97.4,35,6,14.2,0.044,5.7,240
41968,0,0.75,14,254.7,683,5.3,97.7,26,0,16.6,0.073,3,135
42068,0,0.4,18.7,391.5,650.4,7.2,97,18,1,21.5,0.132,4.3,237
42168,0,0.6,17.9,472.3,587.1,6.6,97.2,34,4,19.4,0.079,4.1,100
42268,0,0.6,17.3,548.1,626.7,6.7,97.7,24,3,18.4,0.138,5.7,233
42368,0,0.5,18,241.7,692.9,5.9,98.2,24,0,20.8,0.07,3.8,108
42468,0,0.5,20.4,350.4,656.1,7,97.6,18,0,23.5,0.242,4.3,260
42568,0,0.6,21.1,327.3,698.4,7.5,97.3,18,0,24.2,0.079,4.3,235
42668,0,0.7,22.5,300.2,709.1,7.6,97.1,17,0,25.6,0.055,2.9,123
42768,0,0.6,23,314.3,697.8,7.6,97.2,18,0,25.9,0.09,3.5,113
42868,0,0.7,24.1,245.2,707.8,7.3,97.5,12,0,27.1,0.085,3.3,42
42968,0,0.3,25.4,311.5,700.7,8.1,97.5,18,1,28.7,0.073,4.8,137
43068,0,0.8,26.1,367.5,701,8.6,97.2,21,0,29,0.075,3.9,118
50168,0,0.7,26.9,357.1,684.7,8.4,97.1,21,1,29.4,0.101,3.5,120
50268,0,0.7,26.4,309.7,626.1,7.5,97.2,24,3,28.1,0.079,2.5,130
50368,0,0.7,25.1,352,684.1,7.7,97.4,29,0,26.8,0.157,3.6,280
50468,0,0.7,26,317.3,711.3,7.7,97.2,28,0,27.6,0.065,4.2,287
50568,0,0.7,26.2,426,611.2,8.4,96.8,25,4,28,0.136,5.3,235
50668,0,0.7,22.9,435.5,720.3,8.4,96.9,23,0,24.9,0.069,5.3,247
50768,0,0.7,22.6,282,659.6,7.1,97.3,12,4,25.4,0.085,3.1,65
50868,0,0.7,24.5,318.8,592.3,7.5,97.2,15,5,27.3,0.101,4.6,293
50968,0,0.6,24.4,405.1,663.6,8.8,97.1,16,3,26.5,0.079,4.1,293
51068,0,1.16,25.1,269.6,707.4,7.6,97,25,1,27,0.055,4.2,280
51168,0,0.7,23.9,324.9,582.6,7,96.5,25,6,26.8,0.164,3.3,140
51268,0,0.5,20.8,574,577.6,7.2,96.6,33,4,22.5,0.181,8.3,260
51368,0,0.6,20.8,263.2,676,6.1,97.4,32,1,22.7,0.134,3.3,137
51468,0,0.6,22.6,406,675.6,8.1,97.4,23,1,24.9,0.212,2.5,120
51568,0,0.8,22.2,300.9,732.3,7.7,97.4,15,0,25.1,0.127,2.9,297
51668,0,0.7,23.3,346.6,754.2,8.4,97.1,13,0,26.4,0.062,3.9,240
51768,0,0.7,24.7,326.6,721.2,8.4,97.2,13,0,27.8,0.17,3.4,280
51868,0,0.7,25.2,284.6,707.3,7.8,97.1,13,1,28.7,0.091,2.7,243
51968,0,0.8,28.1,281.6,708.3,8.3,97.1,13,0,31.9,0.227,3.9,117
52068,0,0.8,29.5,365.8,668.7,9.3,97.1,13,2,32.5,0.067,4.5,260
52168,0,0.9,28.7,458.4,715,10.1,96.8,19,0,31.6,0.178,6.3,253
52268,0,0.9,27.6,520.2,752.4,10.3,96.6,17,0,29.6,0.102,6.6,258
52368,0,1,24.6,390.7,751.6,8.7,96.9,20,0,26.3,0.076,4.6,275
52468,0,0.7,23.8,317.4,717.7,7.8,97.2,19,1,26.3,0.201,3.4,240
52568,0,0.7,25.4,278.5,756.7,8.1,97.4,15,0,28.7,0.07,3,240
52668,0,0.8,28.4,250.8,757.3,8.1,97,14,0,31.9,0.077,2.7,213
52768,0,0.8,30,344.7,752.6,9.6,96.8,14,0,33.7,0.084,3.3,128
52868,0,0.8,32,352.6,759.6,9.9,97,14,0,35.1,0.064,3.5,237
52968,0,0.8,31.9,363.9,720.6,9.9,97,15,1,34.5,0.066,4.2,125
